,Station,City,Code,TOD,County,Marker,buffer_polygon,lon,lat,GEOID_left,NAME_left,Total_2019,Non Hispanic_2019,Non Hispanic White_2019,Non Hispanic Black_2019,Non Hispanic American Indian and Alaska Native_2019,Non Hispanic Asian_2019,Non Hispanic Native Hawaiian and Other Pacific Islander_2019,Non Hispanic Some other race_2019,Non Hispanic Two or more races_2019,Hispanic_2019,Percent Total_2019,Percent Non Hispanic_2019,Percent Non Hispanic White_2019,Percent Non Hispanic Black_2019,Percent Non Hispanic American Indian and Alaska Native_2019,Percent Non Hispanic Asian_2019,Percent Non Hispanic Native Hawaiian and Other Pacific Islander_2019,Percent Non Hispanic Some other race_2019,Percent Non Hispanic Two or more races_2019,Percent Hispanic_2019,index_right,GEOID_right,Total_2013,Non Hispanic_2013,Non Hispanic White_2013,Non Hispanic Black_2013,Non Hispanic American Indian and Alaska Native_2013,Non Hispanic Asian_2013,Non Hispanic Native Hawaiian and Other Pacific Islander_2013,Non Hispanic Some other race_2013,Non Hispanic Two or more races_2013,Hispanic_2013,NAME_right,Percent Total_2013,Percent Non Hispanic_2013,Percent Non Hispanic White_2013,Percent Non Hispanic Black_2013,Percent Non Hispanic American Indian and Alaska Native_2013,Percent Non Hispanic Asian_2013,Percent Non Hispanic Native Hawaiian and Other Pacific Islander_2013,Percent Non Hispanic Some other race_2013,Percent Non Hispanic Two or more races_2013,Percent Hispanic_2013,Total_change,Non Hispanic_change,Non Hispanic White_change,Non Hispanic Black_change,Non Hispanic American Indian and Alaska Native_change,Non Hispanic Asian_change,Non Hispanic Native Hawaiian and Other Pacific Islander_change,Non Hispanic Some other race_change,Non Hispanic Two or more races_change,Hispanic_change,perc_2019_sq,iqv_2019_sq,perc_2013_sq,iqv_2013_sq,geometry
26,ASHBY,Berkeley,BKY,Yes,ALA,D,"POLYGON ((563770.9742351742 4188779.586837385, 563448.5925439766 4188785.923224708, 563280.516007694 4188791.484194979, 563230.6852246224 4188909.548109388, 563217.780823112 4189026.875566273, 563219.8979524643 4189129.073019019, 563228.8830329688 4189389.482847299, 563264.0108807457 4189525.920977762, 563476.3510228164 4189492.230059072, 564036.9157353082 4189170.030959152, 564020.3892703824 4189051.831573394, 564014.4731491992 4189025.166613868, 563889.5612187767 4188861.784905384, 563845.094932396 4188821.727354296, 563784.1633662152 4188779.65592902, 563770.9742351742 4188779.586837385))",-122.27011896125597,37.85320737912847,060014240022,"Block Group 2, Alameda, CA",1085.0,786.0,312.0,287.0,0.0,90.0,0.0,5.0,92.0,299.0,100.0,72.44239631336406,28.755760368663598,26.451612903225808,0.0,8.294930875576037,0.0,0.4608294930875576,8.479262672811059,27.557603686635947,692,060014008001,916.0,784.0,289.0,332.0,0.0,157.0,0.0,0.0,6.0,132.0,"Block Group 1, Census Tract 4008, Alameda County, California",100.0,85.58951965065502,31.55021834061135,36.24454148471616,0.0,17.139737991266376,0.0,0.0,0.6550218340611353,14.41048034934498,18.44978165938865,0.25510204081632654,7.958477508650519,-13.55421686746988,,-42.675159235668794,,,1433.3333333333335,126.51515151515152,2426.919238038608,0.8654949442241591,2810.944680688774,0.8216063222069973,"POLYGON ((-122.2814246999948 37.84741690099721, -122.2812997999948 37.84976320099727, -122.2810276815618 37.85057532098987, -122.280837 37.850594, -122.280394 37.850697, -122.280146 37.850756, -122.2797650338261 37.85084199051474, -122.2785178938781 37.8506772573227, -122.278505 37.850624, -122.278494 37.850579, -122.278464 37.850445, -122.278455 37.850401, -122.278421 37.850257, -122.278319 37.849826, -122.278306 37.849769, -122.278284 37.849683, -122.278243 37.849511, -122.278121 37.848997, -122.278098 37.848898, -122.278079 37.848826, -122.278034 37.848634, -122.277899 37.84806, -122.277868 37.847928, -122.277853 37.847869, -122.277787 37.847601, -122.277766 37.847525, -122.277823 37.847517, -122.277841 37.847515, -122.277885 37.847509, -122.278136 37.847475, -122.278542 37.847421, -122.27889 37.847375, -122.278944 37.847367, -122.279371 37.84731, -122.279521 37.84729, -122.279576 37.847282, -122.279751 37.84726, -122.279747 37.847239, -122.279883 37.84722, -122.279888 37.847242, -122.280024 37.847224, -122.280298 37.847188, -122.280708 37.847133, -122.281148 37.847074, -122.281275 37.847057, -122.281354 37.847046, -122.281372 37.847044, -122.281438355373 37.84703583318486, -122.2814246999948 37.84741690099721))"
27,ASHBY,Berkeley,BKY,Yes,ALA,D,"POLYGON ((563770.9742351742 4188779.586837385, 563448.5925439766 4188785.923224708, 563280.516007694 4188791.484194979, 563230.6852246224 4188909.548109388, 563217.780823112 4189026.875566273, 563219.8979524643 4189129.073019019, 563228.8830329688 4189389.482847299, 563264.0108807457 4189525.920977762, 563476.3510228164 4189492.230059072, 564036.9157353082 4189170.030959152, 564020.3892703824 4189051.831573394, 564014.4731491992 4189025.166613868, 563889.5612187767 4188861.784905384, 563845.094932396 4188821.727354296, 563784.1633662152 4188779.65592902, 563770.9742351742 4188779.586837385))",-122.27011896125597,37.85320737912847,060014007001,"Block Group 1, Alameda, CA",1128.0,902.0,365.0,263.0,0.0,173.0,0.0,0.0,101.0,226.0,100.0,79.9645390070922,32.358156028368796,23.31560283687943,0.0,15.336879432624114,0.0,0.0,8.953900709219859,20.0354609929078,409,060014240022,1058.0,814.0,313.0,442.0,0.0,24.0,0.0,0.0,35.0,244.0,"Block Group 2, Census Tract 4240.02, Alameda County, California",100.0,76.93761814744802,29.584120982986768,41.77693761814745,0.0,2.2684310018903595,0.0,0.0,3.30812854442344,23.062381852551987,6.61625708884688,10.81081081081081,16.61341853035144,-40.497737556561084,,620.8333333333333,,,188.57142857142856,-7.377049180327869,2307.4795030431064,0.8791451996522164,3168.4956814762672,0.7807433506884266,"POLYGON ((-122.2774782743909 37.84427847303112, -122.277548 37.844607, -122.277586 37.844782, -122.277599 37.844865, -122.277641 37.845115, -122.277655 37.845199, -122.277676 37.845376, -122.277742 37.845907, -122.277764 37.846084, -122.277981 37.846972, -122.278078 37.847326, -122.278018 37.847383, -122.277998 37.847402, -122.277885 37.847509, -122.277841 37.847515, -122.277823 37.847517, -122.277766 37.847525, -122.277703 37.847533, -122.277603 37.847546, -122.27746 37.847564, -122.277329 37.847582, -122.276746 37.847664, -122.276188 37.847734, -122.276173 37.847662, -122.276171 37.847652, -122.276082 37.847222, -122.275896 37.846329, -122.275843 37.846073, -122.275819 37.84596, -122.2758 37.845867, -122.275379 37.845924, -122.274912 37.845981, -122.274435 37.846042, -122.274095 37.846086, -122.27377 37.846128, -122.273323 37.846186, -122.273117 37.846214, -122.273027 37.846226, -122.272646 37.846278, -122.272566 37.846289, -122.2725318754381 37.8462936696769, -122.2738372999947 37.84496130099719, -122.2743461999947 37.84460340099717, -122.2750423999947 37.84422850099718, -122.2751922999947 37.84422880099718, -122.2774782743909 37.84427847303112))"
28,ASHBY,Berkeley,BKY,Yes,ALA,D,"POLYGON ((563770.9742351742 4188779.586837385, 563448.5925439766 4188785.923224708, 563280.516007694 4188791.484194979, 563230.6852246224 4188909.548109388, 563217.780823112 4189026.875566273, 563219.8979524643 4189129.073019019, 563228.8830329688 4189389.482847299, 563264.0108807457 4189525.920977762, 563476.3510228164 4189492.230059072, 564036.9157353082 4189170.030959152, 564020.3892703824 4189051.831573394, 564014.4731491992 4189025.166613868, 563889.5612187767 4188861.784905384, 563845.094932396 4188821.727354296, 563784.1633662152 4188779.65592902, 563770.9742351742 4188779.586837385))",-122.27011896125597,37.85320737912847,060014008001,"Block Group 1, Alameda, CA",1481.0,1379.0,492.0,349.0,8.0,376.0,0.0,0.0,154.0,102.0,100.0,93.11276164753545,33.220796758946655,23.565158676569887,0.5401755570560433,25.38825118163403,0.0,0.0,10.398379473328832,6.88723835246455,409,060014240022,1058.0,814.0,313.0,442.0,0.0,24.0,0.0,0.0,35.0,244.0,"Block Group 2, Census Tract 4240.02, Alameda County, California",100.0,76.93761814744802,29.584120982986768,41.77693761814745,0.0,2.2684310018903595,0.0,0.0,3.30812854442344,23.062381852551987,39.981096408317576,69.4103194103194,57.18849840255591,-21.040723981900452,,1466.6666666666665,,,340.0,-58.19672131147541,2459.353476240345,0.8617881741439606,3168.4956814762672,0.7807433506884266,"POLYGON ((-122.281438355373 37.84703583318486, -122.281372 37.847044, -122.281354 37.847046, -122.281275 37.847057, -122.281148 37.847074, -122.280708 37.847133, -122.280298 37.847188, -122.280024 37.847224, -122.279888 37.847242, -122.279883 37.84722, -122.279747 37.847239, -122.279751 37.84726, -122.279576 37.847282, -122.279521 37.84729, -122.279371 37.84731, -122.278944 37.847367, -122.27889 37.847375, -122.278542 37.847421, -122.278136 37.847475, -122.277885 37.847509, -122.277998 37.847402, -122.278018 37.847383, -122.278078 37.847326, -122.277981 37.846972, -122.2794 37.846779, -122.279752 37.846731, -122.28081 37.846589, -122.281163 37.846542, -122.2814574468641 37.84650306487747, -122.281438355373 37.84703583318486))"
29,ASHBY,Berkeley,BKY,Yes,ALA,D,"POLYGON ((563770.9742351742 4188779.586837385, 563448.5925439766 4188785.923224708, 563280.516007694 4188791.484194979, 563230.6852246224 4188909.548109388, 563217.780823112 4189026.875566273, 563219.8979524643 4189129.073019019, 563228.8830329688 4189389.482847299, 563264.0108807457 4189525.920977762, 563476.3510228164 4189492.230059072, 564036.9157353082 4189170.030959152, 564020.3892703824 4189051.831573394, 564014.4731491992 4189025.166613868, 563889.5612187767 4188861.784905384, 563845.094932396 4188821.727354296, 563784.1633662152 4188779.65592902, 563770.9742351742 4188779.586837385))",-122.27011896125597,37.85320737912847,060014240012,"Block Group 2, Alameda, CA",907.0,795.0,469.0,251.0,2.0,18.0,0.0,28.0,27.0,112.0,100.0,87.651598676957,51.70893054024256,27.67364939360529,0.2205071664829107,1.9845644983461963,0.0,3.0871003307607494,2.9768467475192946,12.348401323042998,409,060014240022,1058.0,814.0,313.0,442.0,0.0,24.0,0.0,0.0,35.0,244.0,"Block Group 2, Census Tract 4240.02, Alameda County, California",100.0,76.93761814744802,29.584120982986768,41.77693761814745,0.0,2.2684310018903595,0.0,0.0,3.30812854442344,23.062381852551987,-14.272211720226844,-2.334152334152334,49.84025559105431,-43.21266968325792,,-25.0,,,-22.857142857142858,-54.09836065573771,3614.506308279716,0.7297707076251753,3168.4956814762672,0.7807433506884266,"POLYGON ((-122.2784780999947 37.85067200099726, -122.2783961062123 37.85063395664748, -122.278415 37.850633, -122.278449 37.850629, -122.278505 37.850624, -122.2785178938781 37.8506772573227, -122.2784780999947 37.85067200099726))"
30,ASHBY,Berkeley,BKY,Yes,ALA,D,"POLYGON ((563770.9742351742 4188779.586837385, 563448.5925439766 4188785.923224708, 563280.516007694 4188791.484194979, 563230.6852246224 4188909.548109388, 563217.780823112 4189026.875566273, 563219.8979524643 4189129.073019019, 563228.8830329688 4189389.482847299, 563264.0108807457 4189525.920977762, 563476.3510228164 4189492.230059072, 564036.9157353082 4189170.030959152, 564020.3892703824 4189051.831573394, 564014.4731491992 4189025.166613868, 563889.5612187767 4188861.784905384, 563845.094932396 4188821.727354296, 563784.1633662152 4188779.65592902, 563770.9742351742 4188779.586837385))",-122.27011896125597,37.85320737912847,060014240013,"Block Group 3, Alameda, CA",1005.0,743.0,531.0,113.0,0.0,43.0,0.0,17.0,39.0,262.0,100.0,73.93034825870647,52.83582089552239,11.243781094527364,0.0,4.27860696517413,0.0,1.691542288557214,3.880597014925373,26.06965174129353,409,060014240022,1058.0,814.0,313.0,442.0,0.0,24.0,0.0,0.0,35.0,244.0,"Block Group 2, Census Tract 4240.02, Alameda County, California",100.0,76.93761814744802,29.584120982986768,41.77693761814745,0.0,2.2684310018903595,0.0,0.0,3.30812854442344,23.062381852551987,-5.00945179584121,-8.722358722358722,69.6485623003195,-74.43438914027149,,79.16666666666666,,,11.428571428571429,7.377049180327869,3633.9001509863615,0.7275542684587016,3168.4956814762672,0.7807433506884266,"POLYGON ((-122.2752734278282 37.8491850630225, -122.275587 37.849144, -122.276036 37.849086, -122.276388 37.849041, -122.277447 37.848907, -122.2778 37.848863, -122.277855 37.848855, -122.277916 37.848848, -122.278023 37.848833, -122.278079 37.848826, -122.278098 37.848898, -122.278121 37.848997, -122.278243 37.849511, -122.278284 37.849683, -122.278306 37.849769, -122.278319 37.849826, -122.278421 37.850257, -122.278455 37.850401, -122.278464 37.850445, -122.278494 37.850579, -122.278505 37.850624, -122.278449 37.850629, -122.278415 37.850633, -122.2783961062123 37.85063395664748, -122.2752734278282 37.8491850630225))"
31,ASHBY,Berkeley,BKY,Yes,ALA,D,"POLYGON ((563770.9742351742 4188779.586837385, 563448.5925439766 4188785.923224708, 563280.516007694 4188791.484194979, 563230.6852246224 4188909.548109388, 563217.780823112 4189026.875566273, 563219.8979524643 4189129.073019019, 563228.8830329688 4189389.482847299, 563264.0108807457 4189525.920977762, 563476.3510228164 4189492.230059072, 564036.9157353082 4189170.030959152, 564020.3892703824 4189051.831573394, 564014.4731491992 4189025.166613868, 563889.5612187767 4188861.784905384, 563845.094932396 4188821.727354296, 563784.1633662152 4188779.65592902, 563770.9742351742 4188779.586837385))",-122.27011896125597,37.85320737912847,060014240014,"Block Group 4, Alameda, CA",1010.0,888.0,398.0,262.0,11.0,160.0,0.0,20.0,37.0,122.0,100.0,87.92079207920793,39.40594059405941,25.940594059405942,1.089108910891089,15.841584158415841,0.0,1.9801980198019802,3.663366336633663,12.07920792079208,409,060014240022,1058.0,814.0,313.0,442.0,0.0,24.0,0.0,0.0,35.0,244.0,"Block Group 2, Census Tract 4240.02, Alameda County, California",100.0,76.93761814744802,29.584120982986768,41.77693761814745,0.0,2.2684310018903595,0.0,0.0,3.30812854442344,23.062381852551987,-4.536862003780719,9.090909090909092,27.15654952076677,-40.723981900452486,,566.6666666666667,,,5.714285714285714,-50.0,2641.133222233115,0.8410133460305012,3168.4956814762672,0.7807433506884266,"POLYGON ((-122.2721352999947 37.84772900099723, -122.2723335999947 37.84666490099721, -122.2724031999947 37.8464250009972, -122.2725318754381 37.8462936696769, -122.272566 37.846289, -122.272646 37.846278, -122.273027 37.846226, -122.273117 37.846214, -122.273323 37.846186, -122.27377 37.846128, -122.274095 37.846086, -122.274435 37.846042, -122.274912 37.845981, -122.275379 37.845924, -122.2758 37.845867, -122.275819 37.84596, -122.275843 37.846073, -122.275896 37.846329, -122.276082 37.847222, -122.276171 37.847652, -122.276173 37.847662, -122.276188 37.847734, -122.276746 37.847664, -122.277329 37.847582, -122.27746 37.847564, -122.277603 37.847546, -122.277703 37.847533, -122.277766 37.847525, -122.277787 37.847601, -122.277853 37.847869, -122.277868 37.847928, -122.277899 37.84806, -122.278034 37.848634, -122.278079 37.848826, -122.278023 37.848833, -122.277916 37.848848, -122.277855 37.848855, -122.2778 37.848863, -122.277447 37.848907, -122.276388 37.849041, -122.276036 37.849086, -122.275587 37.849144, -122.2752734278282 37.8491850630225, -122.2721352999947 37.84772900099723))"
32,ASHBY,Berkeley,BKY,Yes,ALA,D,"POLYGON ((563770.9742351742 4188779.586837385, 563448.5925439766 4188785.923224708, 563280.516007694 4188791.484194979, 563230.6852246224 4188909.548109388, 563217.780823112 4189026.875566273, 563219.8979524643 4189129.073019019, 563228.8830329688 4189389.482847299, 563264.0108807457 4189525.920977762, 563476.3510228164 4189492.230059072, 564036.9157353082 4189170.030959152, 564020.3892703824 4189051.831573394, 564014.4731491992 4189025.166613868, 563889.5612187767 4188861.784905384, 563845.094932396 4188821.727354296, 563784.1633662152 4188779.65592902, 563770.9742351742 4188779.586837385))",-122.27011896125597,37.85320737912847,060014240021,"Block Group 1, Alameda, CA",1498.0,1211.0,395.0,581.0,14.0,177.0,0.0,0.0,44.0,287.0,100.0,80.8411214953271,26.36849132176235,38.78504672897196,0.9345794392523363,11.815754339118826,0.0,0.0,2.9372496662216285,19.158878504672895,409,060014240022,1058.0,814.0,313.0,442.0,0.0,24.0,0.0,0.0,35.0,244.0,"Block Group 2, Census Tract 4240.02, Alameda County, California",100.0,76.93761814744802,29.584120982986768,41.77693761814745,0.0,2.2684310018903595,0.0,0.0,3.30812854442344,23.062381852551987,41.58790170132325,48.77149877149877,26.198083067092654,31.447963800904976,,637.5,,,25.71428571428571,17.62295081967213,2715.75273484361,0.8324854017321588,3168.4956814762672,0.7807433506884266,"POLYGON ((-122.2808885999948 37.85099040099726, -122.2797650338261 37.85084199051474, -122.280146 37.850756, -122.280394 37.850697, -122.280837 37.850594, -122.2810276815618 37.85057532098987, -122.2808885999948 37.85099040099726))"
33,ASHBY,Berkeley,BKY,Yes,ALA,D,"POLYGON ((563770.9742351742 4188779.586837385, 563448.5925439766 4188785.923224708, 563280.516007694 4188791.484194979, 563230.6852246224 4188909.548109388, 563217.780823112 4189026.875566273, 563219.8979524643 4189129.073019019, 563228.8830329688 4189389.482847299, 563264.0108807457 4189525.920977762, 563476.3510228164 4189492.230059072, 564036.9157353082 4189170.030959152, 564020.3892703824 4189051.831573394, 564014.4731491992 4189025.166613868, 563889.5612187767 4188861.784905384, 563845.094932396 4188821.727354296, 563784.1633662152 4188779.65592902, 563770.9742351742 4188779.586837385))",-122.27011896125597,37.85320737912847,060014240022,"Block Group 2, Alameda, CA",1085.0,786.0,312.0,287.0,0.0,90.0,0.0,5.0,92.0,299.0,100.0,72.44239631336406,28.755760368663598,26.451612903225808,0.0,8.294930875576037,0.0,0.4608294930875576,8.479262672811059,27.557603686635947,409,060014240022,1058.0,814.0,313.0,442.0,0.0,24.0,0.0,0.0,35.0,244.0,"Block Group 2, Census Tract 4240.02, Alameda County, California",100.0,76.93761814744802,29.584120982986768,41.77693761814745,0.0,2.2684310018903595,0.0,0.0,3.30812854442344,23.062381852551987,2.551984877126654,-3.43980343980344,-0.3194888178913738,-35.06787330316742,,275.0,,,162.85714285714286,22.540983606557376,2426.919238038608,0.8654949442241591,3168.4956814762672,0.7807433506884266,"POLYGON ((-122.2814246999948 37.84741690099721, -122.2812997999948 37.84976320099727, -122.2810276815618 37.85057532098987, -122.280837 37.850594, -122.280394 37.850697, -122.280146 37.850756, -122.2797650338261 37.85084199051474, -122.2785178938781 37.8506772573227, -122.278505 37.850624, -122.278494 37.850579, -122.278464 37.850445, -122.278455 37.850401, -122.278421 37.850257, -122.278319 37.849826, -122.278306 37.849769, -122.278284 37.849683, -122.278243 37.849511, -122.278121 37.848997, -122.278098 37.848898, -122.278079 37.848826, -122.278034 37.848634, -122.277899 37.84806, -122.277868 37.847928, -122.277853 37.847869, -122.277787 37.847601, -122.277766 37.847525, -122.277823 37.847517, -122.277841 37.847515, -122.277885 37.847509, -122.278136 37.847475, -122.278542 37.847421, -122.27889 37.847375, -122.278944 37.847367, -122.279371 37.84731, -122.279521 37.84729, -122.279576 37.847282, -122.279751 37.84726, -122.279747 37.847239, -122.279883 37.84722, -122.279888 37.847242, -122.280024 37.847224, -122.280298 37.847188, -122.280708 37.847133, -122.281148 37.847074, -122.281275 37.847057, -122.281354 37.847046, -122.281372 37.847044, -122.281438355373 37.84703583318486, -122.2814246999948 37.84741690099721))"
34,ASHBY,Berkeley,BKY,Yes,ALA,D,"POLYGON ((563770.9742351742 4188779.586837385, 563448.5925439766 4188785.923224708, 563280.516007694 4188791.484194979, 563230.6852246224 4188909.548109388, 563217.780823112 4189026.875566273, 563219.8979524643 4189129.073019019, 563228.8830329688 4189389.482847299, 563264.0108807457 4189525.920977762, 563476.3510228164 4189492.230059072, 564036.9157353082 4189170.030959152, 564020.3892703824 4189051.831573394, 564014.4731491992 4189025.166613868, 563889.5612187767 4188861.784905384, 563845.094932396 4188821.727354296, 563784.1633662152 4188779.65592902, 563770.9742351742 4188779.586837385))",-122.27011896125597,37.85320737912847,060014007001,"Block Group 1, Alameda, CA",1128.0,902.0,365.0,263.0,0.0,173.0,0.0,0.0,101.0,226.0,100.0,79.9645390070922,32.358156028368796,23.31560283687943,0.0,15.336879432624114,0.0,0.0,8.953900709219859,20.0354609929078,407,060014240014,1130.0,903.0,351.0,506.0,0.0,44.0,0.0,0.0,2.0,227.0,"Block Group 4, Census Tract 4240.01, Alameda County, California",100.0,79.91150442477876,31.061946902654867,44.7787610619469,0.0,3.893805309734513,0.0,0.0,0.17699115044247787,20.088495575221238,-0.17699115044247787,-0.11074197120708748,3.9886039886039883,-48.023715415019765,,293.1818181818182,,,4950.0,-0.4405286343612335,2307.4795030431064,0.8791451996522164,3388.7226877594176,0.7555745499703522,"POLYGON ((-122.2774782743909 37.84427847303112, -122.277548 37.844607, -122.277586 37.844782, -122.277599 37.844865, -122.277641 37.845115, -122.277655 37.845199, -122.277676 37.845376, -122.277742 37.845907, -122.277764 37.846084, -122.277981 37.846972, -122.278078 37.847326, -122.278018 37.847383, -122.277998 37.847402, -122.277885 37.847509, -122.277841 37.847515, -122.277823 37.847517, -122.277766 37.847525, -122.277703 37.847533, -122.277603 37.847546, -122.27746 37.847564, -122.277329 37.847582, -122.276746 37.847664, -122.276188 37.847734, -122.276173 37.847662, -122.276171 37.847652, -122.276082 37.847222, -122.275896 37.846329, -122.275843 37.846073, -122.275819 37.84596, -122.2758 37.845867, -122.275379 37.845924, -122.274912 37.845981, -122.274435 37.846042, -122.274095 37.846086, -122.27377 37.846128, -122.273323 37.846186, -122.273117 37.846214, -122.273027 37.846226, -122.272646 37.846278, -122.272566 37.846289, -122.2725318754381 37.8462936696769, -122.2738372999947 37.84496130099719, -122.2743461999947 37.84460340099717, -122.2750423999947 37.84422850099718, -122.2751922999947 37.84422880099718, -122.2774782743909 37.84427847303112))"
35,ASHBY,Berkeley,BKY,Yes,ALA,D,"POLYGON ((563770.9742351742 4188779.586837385, 563448.5925439766 4188785.923224708, 563280.516007694 4188791.484194979, 563230.6852246224 4188909.548109388, 563217.780823112 4189026.875566273, 563219.8979524643 4189129.073019019, 563228.8830329688 4189389.482847299, 563264.0108807457 4189525.920977762, 563476.3510228164 4189492.230059072, 564036.9157353082 4189170.030959152, 564020.3892703824 4189051.831573394, 564014.4731491992 4189025.166613868, 563889.5612187767 4188861.784905384, 563845.094932396 4188821.727354296, 563784.1633662152 4188779.65592902, 563770.9742351742 4188779.586837385))",-122.27011896125597,37.85320737912847,060014240013,"Block Group 3, Alameda, CA",1005.0,743.0,531.0,113.0,0.0,43.0,0.0,17.0,39.0,262.0,100.0,73.93034825870647,52.83582089552239,11.243781094527364,0.0,4.27860696517413,0.0,1.691542288557214,3.880597014925373,26.06965174129353,407,060014240014,1130.0,903.0,351.0,506.0,0.0,44.0,0.0,0.0,2.0,227.0,"Block Group 4, Census Tract 4240.01, Alameda County, California",100.0,79.91150442477876,31.061946902654867,44.7787610619469,0.0,3.893805309734513,0.0,0.0,0.17699115044247787,20.088495575221238,-11.061946902654867,-17.718715393133998,51.28205128205128,-77.66798418972331,,-2.272727272727273,,,1850.0,15.418502202643172,3633.9001509863615,0.7275542684587016,3388.7226877594176,0.7555745499703522,"POLYGON ((-122.2752734278282 37.8491850630225, -122.275587 37.849144, -122.276036 37.849086, -122.276388 37.849041, -122.277447 37.848907, -122.2778 37.848863, -122.277855 37.848855, -122.277916 37.848848, -122.278023 37.848833, -122.278079 37.848826, -122.278098 37.848898, -122.278121 37.848997, -122.278243 37.849511, -122.278284 37.849683, -122.278306 37.849769, -122.278319 37.849826, -122.278421 37.850257, -122.278455 37.850401, -122.278464 37.850445, -122.278494 37.850579, -122.278505 37.850624, -122.278449 37.850629, -122.278415 37.850633, -122.2783961062123 37.85063395664748, -122.2752734278282 37.8491850630225))"
36,ASHBY,Berkeley,BKY,Yes,ALA,D,"POLYGON ((563770.9742351742 4188779.586837385, 563448.5925439766 4188785.923224708, 563280.516007694 4188791.484194979, 563230.6852246224 4188909.548109388, 563217.780823112 4189026.875566273, 563219.8979524643 4189129.073019019, 563228.8830329688 4189389.482847299, 563264.0108807457 4189525.920977762, 563476.3510228164 4189492.230059072, 564036.9157353082 4189170.030959152, 564020.3892703824 4189051.831573394, 564014.4731491992 4189025.166613868, 563889.5612187767 4188861.784905384, 563845.094932396 4188821.727354296, 563784.1633662152 4188779.65592902, 563770.9742351742 4188779.586837385))",-122.27011896125597,37.85320737912847,060014240014,"Block Group 4, Alameda, CA",1010.0,888.0,398.0,262.0,11.0,160.0,0.0,20.0,37.0,122.0,100.0,87.92079207920793,39.40594059405941,25.940594059405942,1.089108910891089,15.841584158415841,0.0,1.9801980198019802,3.663366336633663,12.07920792079208,407,060014240014,1130.0,903.0,351.0,506.0,0.0,44.0,0.0,0.0,2.0,227.0,"Block Group 4, Census Tract 4240.01, Alameda County, California",100.0,79.91150442477876,31.061946902654867,44.7787610619469,0.0,3.893805309734513,0.0,0.0,0.17699115044247787,20.088495575221238,-10.619469026548673,-1.6611295681063125,13.390313390313391,-48.22134387351779,,263.6363636363636,,,1750.0,-46.25550660792951,2641.133222233115,0.8410133460305012,3388.7226877594176,0.7555745499703522,"POLYGON ((-122.2721352999947 37.84772900099723, -122.2723335999947 37.84666490099721, -122.2724031999947 37.8464250009972, -122.2725318754381 37.8462936696769, -122.272566 37.846289, -122.272646 37.846278, -122.273027 37.846226, -122.273117 37.846214, -122.273323 37.846186, -122.27377 37.846128, -122.274095 37.846086, -122.274435 37.846042, -122.274912 37.845981, -122.275379 37.845924, -122.2758 37.845867, -122.275819 37.84596, -122.275843 37.846073, -122.275896 37.846329, -122.276082 37.847222, -122.276171 37.847652, -122.276173 37.847662, -122.276188 37.847734, -122.276746 37.847664, -122.277329 37.847582, -122.27746 37.847564, -122.277603 37.847546, -122.277703 37.847533, -122.277766 37.847525, -122.277787 37.847601, -122.277853 37.847869, -122.277868 37.847928, -122.277899 37.84806, -122.278034 37.848634, -122.278079 37.848826, -122.278023 37.848833, -122.277916 37.848848, -122.277855 37.848855, -122.2778 37.848863, -122.277447 37.848907, -122.276388 37.849041, -122.276036 37.849086, -122.275587 37.849144, -122.2752734278282 37.8491850630225, -122.2721352999947 37.84772900099723))"
